Song Name,Spotify Link,Album Art Link
forces at work thefeelies,https://open.spotify.com/track/6UxNEX2hcHgtK739R7ZW75,https://i.scdn.co/image/ab67616d0000b273d3548f0b5633fba4eef68f5f
kid dynamo thebuggles,https://open.spotify.com/track/7FYkWbEQ81Axs3sxpXM5hg,https://i.scdn.co/image/ab67616d0000b27370b6cfff0487d653a8c7ce01
red light siouxsieandthebanshees,https://open.spotify.com/track/2WgUntfJ6wcxzUTHcqOQ5M,https://i.scdn.co/image/ab67616d0000b27304272eb83a6af47cc14ccf76
the unheard music x,https://open.spotify.com/track/1R5DN41cKVlDxbHf0obfGz,https://i.scdn.co/image/ab67616d0000b273cdbe81346aaf2c21527dd114
is this real? wipers,https://open.spotify.com/track/3JxGBrNcvunLiznL1JJzZN,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
potential suicide wipers,https://open.spotify.com/track/1508dFpGGrNB9qn1OQoRkR,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
relentless kansas,https://open.spotify.com/track/5O4rVUjsG66l2nArhYW57m,https://i.scdn.co/image/ab67616d0000b2733679e36aeb94a7676ef40d18
you can have me anytime bozscaggs,https://open.spotify.com/track/2b6hDhK6VNWZtS9JZ5dCJT,https://i.scdn.co/image/ab67616d0000b2736365779b12dd832931876175
sweet little mystery johnmartyn,https://open.spotify.com/track/0GzeYMX0uFcXtGwXuBUfpD,https://i.scdn.co/image/ab67616d0000b273e20e53f40b3e8f211bf53ca4
love for tender elviscostello&theattractions,https://open.spotify.com/track/4FJgUAD56nOwhbEuzjChn6,https://i.scdn.co/image/ab67616d0000b273682dc473387478d947bf95f7
miss sun bozscaggs,https://open.spotify.com/track/6L488kGfWqESwrtTwL3AQ2,https://i.scdn.co/image/ab67616d0000b2737e90706cf0f5db840a1b0098
my new career japan,https://open.spotify.com/track/1EDqAMVPA7iauSLECN7HT6,https://i.scdn.co/image/ab67616d0000b27349ccf026313e79374816eecd
violin katebush,https://open.spotify.com/track/4R3yRj2LLHINYLf68HdlIK,https://i.scdn.co/image/ab67616d0000b27322cd84bf3376a422b214cf60
kiss kiss kiss yokoono,https://open.spotify.com/track/4bf5FSF94FDybKcpMM4mdP,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae
standing on the outside coldchisel,https://open.spotify.com/track/7G5eBJbcCGu6XMBcjRvqK9,https://i.scdn.co/image/ab67616d0000b2730c5c3b3fd3752e9c9443e980
not a second time robertpalmer,https://open.spotify.com/track/4nsEnHGKe7LEzA96uikoQf,https://i.scdn.co/image/ab67616d0000b273465552dcea0a15db8715d655
clouds across the sun firefall,https://open.spotify.com/track/2lvAA6uxOLJKM1aboYE3hV,https://i.scdn.co/image/ab67616d0000b27346d2d85a91983525d4779289
till the walls come tumblin' down thej.geilsband,https://open.spotify.com/track/5p93xQCbw0ZZxCML17PErR,https://i.scdn.co/image/ab67616d0000b2734aa98f0bca163997501caae6
headed for a fall firefall,https://open.spotify.com/track/5J7n7SphqGecgAwzIqVURY,https://i.scdn.co/image/ab67616d0000b2737bc03a6347802e502ab92571
america neildiamond,https://open.spotify.com/track/5mY04rUWixYG9amFzMJDhI,https://i.scdn.co/image/ab67616d0000b273573be00e9a6fb65ded4e8863
give me something yokoono,https://open.spotify.com/track/2kf7gE9hDTNA7ptQ7UWnTo,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae
i'm moving on yokoono,https://open.spotify.com/track/1is52XCDuauuzc0wQCRcfq,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae
songs of life neildiamond,https://open.spotify.com/track/5rWJsBNnyIwHSsDa1B9C5s,https://i.scdn.co/image/ab67616d0000b273573be00e9a6fb65ded4e8863
there there my dear dexysmidnightrunners,https://open.spotify.com/track/7sZa3zvNoLZI76DNhxCbeD,https://i.scdn.co/image/ab67616d0000b273a45383a3879c7a06eb91fded
all stood still ultravox,https://open.spotify.com/track/0zNvXNjazPNYEYKn832HY9,https://i.scdn.co/image/ab67616d0000b273fe18058ac5ad54e99ca8e6d5
heart rockpile,https://open.spotify.com/track/7IZlRFZAHpoIWX8WLcjBF0,https://i.scdn.co/image/ab67616d0000b2732e9f112dcabf809ad0b11ac4
breakdown dead ahead bozscaggs,https://open.spotify.com/track/5FvXMfGmOvqbkEYRtcKUzE,https://i.scdn.co/image/ab67616d0000b27337dedf45abb08250f184faf9
after dark andygibb,https://open.spotify.com/track/2AneYSIrkFdvjVJzyY2Bqu,https://i.scdn.co/image/ab67616d0000b273d7e3a2e4fa9a36b773150517
tragedy wipers,https://open.spotify.com/track/5Au77CKyZnl3WnopMx6QdM,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
beautiful boys yokoono,https://open.spotify.com/track/7KgI8baVpkFw0LZac7Txx3,https://i.scdn.co/image/ab67616d0000b2730488a5c4e21edc24526652ae
hold out jacksonbrowne,https://open.spotify.com/track/6tSUpwyz4fg19lWxSniZYz,https://i.scdn.co/image/ab67616d0000b27355eeac4e3464820940b993c9
touch and go thecars,https://open.spotify.com/track/2pGw0Nuj75rdFt84bIAMlT,https://i.scdn.co/image/ab67616d0000b2736e821a1270f710d3175b0890
oh yeah! roxymusic,https://open.spotify.com/track/1ApsBaz9fpPptVZxgqtOy3,https://i.scdn.co/image/ab67616d0000b273bbd21743c6f550040ee85129
i can't stand up for falling down elviscostello&theattractions,https://open.spotify.com/track/2Hd2wSNaIujq6CYVp2wLl6,https://i.scdn.co/image/ab67616d0000b273682dc473387478d947bf95f7
another nail in my heart squeeze,https://open.spotify.com/track/7c3WIsUNdaMNbQQzL1Q56l,https://i.scdn.co/image/ab67616d0000b27376b5a9fa13989564bf620434
happy new year abba,https://open.spotify.com/track/5MKxjYil3nvtssFfDayba7,https://i.scdn.co/image/ab67616d0000b2735d5e1d177a69c032c597cb80
party out of bounds theb-52's,https://open.spotify.com/track/7kWu31DOcgoosVElnFZ1OO,https://i.scdn.co/image/ab67616d0000b273b58eccb715f3e9af608dec26
johny hit and run paulene x,https://open.spotify.com/track/1w5UVxI3gtz0xO9dj7jRjA,https://i.scdn.co/image/ab67616d0000b273cdbe81346aaf2c21527dd114
i made it through the rain barrymanilow,https://open.spotify.com/track/2cNAQlfTfPbfxAZjeqhoUa,https://i.scdn.co/image/ab67616d0000b273183c3fb961f3c1d3272ab53e
biko petergabriel,https://open.spotify.com/track/4X5nq5swAfwEMqDOOJpEA8,https://i.scdn.co/image/ab67616d0000b27341be5864ba996782995571f6
don't walk away electriclightorchestra,https://open.spotify.com/track/4HsmucVlhZfkGNFFCClDaU,https://i.scdn.co/image/ab67616d0000b2736812c5d2d11e1ba51170a22b
i wanna destroy you thesoftboys,https://open.spotify.com/track/28iviMPFNRTW7oTlLcM8Sl,https://i.scdn.co/image/ab67616d0000b2732160e12f21b2a1a45fde2a38
first love sealsandcrofts,https://open.spotify.com/track/0HmAyasqzsJ7XhNubTgrHe,https://i.scdn.co/image/ab67616d0000b27302452b1ae157f18d7efda22e
woke up laughing robertpalmer,https://open.spotify.com/track/2bhHZqQ2TIeSC5WpJKjGDF,https://i.scdn.co/image/ab67616d0000b273465552dcea0a15db8715d655
boulevard jacksonbrowne,https://open.spotify.com/track/6oO4MqRSMxIDFqX1OQnVAz,https://i.scdn.co/image/ab67616d0000b27355eeac4e3464820940b993c9
"andante, andante abba",https://open.spotify.com/track/1JnHZagDFvrT2lx4QovSOo,https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa
while you see a chance stevewinwood,https://open.spotify.com/track/4JAFyW6oZV6DIADeV619QG,https://i.scdn.co/image/ab67616d0000b27388e5063a032f500fb12d98f4
the winner takes it all abba,https://open.spotify.com/track/3oEkrIfXfSh9zGnE7eBzSV,https://i.scdn.co/image/ab67616d0000b2734d08fc99eff4ed52dfce91fa
hit me with your best shot patbenatar,https://open.spotify.com/track/0vOkmmJEtjuFZDzrQSFzEE,https://i.scdn.co/image/ab67616d0000b2731b83255ef342451b977987aa
video killed the radio star thebuggles,https://open.spotify.com/track/6t1FIJlZWTQfIZhsGjaulM,https://i.scdn.co/image/ab67616d0000b27370b6cfff0487d653a8c7ce01
enola gay orchestralmanoeuvresinthedark,https://open.spotify.com/track/2g3QtPGZE5SRX4c24K7nfz,https://i.scdn.co/image/ab67616d0000b273a3bc94f95c99c3ad2f40740a
fade to grey visage,https://open.spotify.com/track/3yobQNuKVJ62WDU7h725Fu,https://i.scdn.co/image/ab67616d0000b27340b546b80b4ee796292f9bfc
magic olivianewton-john,https://open.spotify.com/track/56BSwBKWHYldQOgYLHiehs,https://i.scdn.co/image/ab67616d0000b273aca44ea06c236b60416359ee
electricity orchestralmanoeuvresinthedark,https://open.spotify.com/track/0rbgYthugGm0YW2C0RMxYZ,https://i.scdn.co/image/ab67616d0000b27346c913077ad733cf423eab13
heaven thepsychedelicfurs,https://open.spotify.com/track/4Yxf2dtvl14huY5M12XWf2,https://i.scdn.co/image/ab67616d0000b27325c0d8ea645dcfec05c3b425
generals and majors xtc,https://open.spotify.com/track/3jJm28Q9MEhnRbxk2LdfkK,https://i.scdn.co/image/ab67616d0000b273e5c2686822fec8b0116ccd0b
one day i'll fly away randycrawford,https://open.spotify.com/track/0J8A1ZVyJcRZxFNvtp6jRh,https://i.scdn.co/image/ab67616d0000b273bb7a6b344b5d1ac905429f5e
the ghost in you thepsychedelicfurs,https://open.spotify.com/track/04BQXS1HwzNpfZ2Wvw2RIy,https://i.scdn.co/image/ab67616d0000b27325c0d8ea645dcfec05c3b425
xanadu olivianewton-john,https://open.spotify.com/track/3PWRW1qah9497Zv68Tgxpl,https://i.scdn.co/image/ab67616d0000b2731a1b31a86dc1b0bbfd73fab4
mystery achievement pretenders,https://open.spotify.com/track/2xTk109VtSva8rmQvb2Esn,https://i.scdn.co/image/ab67616d0000b2733bfd0d4e205f83b591600e43
gentlemen take polaroids japan,https://open.spotify.com/track/5t2HOfJViZZxp0B7u6lXvV,https://i.scdn.co/image/ab67616d0000b27349ccf026313e79374816eecd
rock and roll heart,https://open.spotify.com/track/6ae3myezKi5rZvftCk4v8h,https://i.scdn.co/image/ab67616d0000b273aac972f216168d5338a57013
up the neck pretenders,https://open.spotify.com/track/432YZqqWEaTEcsemfQ6izL,https://i.scdn.co/image/ab67616d0000b2733bfd0d4e205f83b591600e43
runnin' around theb-52's,https://open.spotify.com/track/0OFI4JA3E0BZDihlAw3WKK,https://i.scdn.co/image/ab67616d0000b273b58eccb715f3e9af608dec26
teacher teacher rockpile,https://open.spotify.com/track/4Vb8fzZfCOI351qz1g0ExT,https://i.scdn.co/image/ab67616d0000b2732e9f112dcabf809ad0b11ac4
return of the rat wipers,https://open.spotify.com/track/3obapaJgTQOm7ATIDBSm0c,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
the plastic age thebuggles,https://open.spotify.com/track/5fmPJfCYIJfyWwRb8cfgYQ,https://i.scdn.co/image/ab67616d0000b27370b6cfff0487d653a8c7ce01
panorama thecars,https://open.spotify.com/track/0Gf4jjRL9UxYrG7pGjZls4,https://i.scdn.co/image/ab67616d0000b2736e821a1270f710d3175b0890
nightporter japan,https://open.spotify.com/track/5Wj1LsuKos3wyQNnWZqJTz,https://i.scdn.co/image/ab67616d0000b27349ccf026313e79374816eecd
soul kitchen x,https://open.spotify.com/track/5joQhLd0l0jc1S0U9TkmsG,https://i.scdn.co/image/ab67616d0000b273cdbe81346aaf2c21527dd114
president gas thepsychedelicfurs,https://open.spotify.com/track/3Xcj4v1Is2v4kdhlxCHXZf,https://i.scdn.co/image/ab67616d0000b2730faf6c6f66c3ba57e7dbf33b
wait a minute wipers,https://open.spotify.com/track/4nXaTn2GtlF3VETcECzOLp,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
do you wanna hold me? bowwowwow,https://open.spotify.com/track/2hvf4cvCj7stVtS7la1V2Y,https://i.scdn.co/image/ab67616d0000b273f8e0f686637960af9519e8a6
livin' on my own ambrosia,https://open.spotify.com/track/5vXCs8T9SXOQi5Wz9iY194,https://i.scdn.co/image/ab67616d0000b2730736c6f7e55f0bbe4b5f8497
d-7 wipers,https://open.spotify.com/track/4Av6uLF5s1A1mvSCP8fLR6,https://i.scdn.co/image/ab67616d0000b2731473ae038e273eee52ab7afa
hell is for children patbenatar,https://open.spotify.com/track/67Q1PoAT5EzPwF5uplkphw,https://i.scdn.co/image/ab67616d0000b2731b83255ef342451b977987aa
intruder petergabriel,https://open.spotify.com/track/4vgqp0xt9Y22jMG177y4B4,https://i.scdn.co/image/ab67616d0000b27341be5864ba996782995571f6
vienna ultravox,https://open.spotify.com/track/2LXjhNee4iPRVemx9NSZQ3,https://i.scdn.co/image/ab67616d0000b273fe18058ac5ad54e99ca8e6d5
los angeles x,https://open.spotify.com/track/3hgBGx3ShG9uCiJ3kvh8wm,https://i.scdn.co/image/ab67616d0000b273db279d4e7fca43c9838f13ed
reward theteardropexplodes,https://open.spotify.com/track/2vULfNEAOjjRyjj6hs0kBm,https://i.scdn.co/image/ab67616d0000b273f8541f254a893eedb0450c29
pulse thepsychedelicfurs,https://open.spotify.com/track/4jrgEpY4HmvIvT63grA20X,https://i.scdn.co/image/ab67616d0000b273d22e858e37314ef605434b1b
whenever you're away from me olivianewton-john,https://open.spotify.com/track/3oUzWMV1BbLK4P4LZc5pr6,https://i.scdn.co/image/ab67616d0000b273aca44ea06c236b60416359ee
call it a loan jacksonbrowne,https://open.spotify.com/track/0QBp4St6ytOxCo4SzmnfEh,https://i.scdn.co/image/ab67616d0000b27355eeac4e3464820940b993c9
devil in my car theb-52's,https://open.spotify.com/track/16DzN7oEYy3d5NvUomglGr,https://i.scdn.co/image/ab67616d0000b273b58eccb715f3e9af608dec26
the fall electriclightorchestra,https://open.spotify.com/track/1wEfXG9w7t1ASegRlQpRlA,https://i.scdn.co/image/ab67616d0000b273aca44ea06c236b60416359ee
nausea x,https://open.spotify.com/track/1iqLmKZEctD27Ld4BoAngw,https://i.scdn.co/image/ab67616d0000b273cdbe81346aaf2c21527dd114
dancin' with tears in my eyes caroleking,https://open.spotify.com/track/7IZKts0yjOguC78lwakLPX,https://i.scdn.co/image/ab67616d0000b273a3e87cf9869dd3a15af0fdc7
aphrodisiac bowwowwow,https://open.spotify.com/track/11uNH4rrkCF1EoCLBlKvtR,https://i.scdn.co/image/ab67616d0000b2730779a8a4e4f42a574a06fd75
i don't remember petergabriel,https://open.spotify.com/track/6m3yuXdLzDTgwJ1y1VnNaH,https://i.scdn.co/image/ab67616d0000b27341be5864ba996782995571f6
can't stop the world thego-go's,https://open.spotify.com/track/0ZrRP1WKxaEX6TVAMttCuT,https://i.scdn.co/image/ab67616d0000b2738a25755534e84d8a604e6b38
open your heart thehumanleague,https://open.spotify.com/track/1htzoEsjQrEDMVxLaox5Dp,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074
i've done it again gracejones,https://open.spotify.com/track/6cCSlg15AXaR8kcnfVdhBv,https://i.scdn.co/image/ab67616d0000b273c3a83072adb1a52cac58afa7
imposter oingoboingo,https://open.spotify.com/track/2tO3L6Q2n11k33a1NS5kCt,https://i.scdn.co/image/ab67616d0000b27371ee98e45b1b2ab98b75d423
love song simpleminds,https://open.spotify.com/track/6zEf9xxlJpOgTgFgFz0Qos,https://i.scdn.co/image/ab67616d0000b273c125385794b1a3fb63d5b1f3
should i laugh or cry abba,https://open.spotify.com/track/4ogNDyqRuHvv3qADGiCazn,https://i.scdn.co/image/ab67616d0000b27342678f54dfd1d5afb3eea19a
the things that dreams are made of thehumanleague,https://open.spotify.com/track/5GLYtND9tYHCEdIQ1i1JH3,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074
soldiers abba,https://open.spotify.com/track/6TI91Un4sxz3ehEhguwKuc,https://i.scdn.co/image/ab67616d0000b27342678f54dfd1d5afb3eea19a
hole in my heart rickspringfield,https://open.spotify.com/track/34XOhdGfYSHze3goGUjqLh,https://i.scdn.co/image/ab67616d0000b2734a57b8b911a372d77dfc1ba7
"as above, so below tomtomclub",https://open.spotify.com/track/3W8hvNnVNEOx8J38dDdzny,https://i.scdn.co/image/ab67616d0000b273f417e763814c6bc187543d0c
ya no quiero volver con usted juangabriel,https://open.spotify.com/track/1lCSFyE36mLI4yCBcfNZCe,https://i.scdn.co/image/ab67616d0000b2733ca37f69612a731b7aa1f0a0
yesterday's songs neildiamond,https://open.spotify.com/track/11pJkEXM1lnmC9d3KLgH6H,https://i.scdn.co/image/ab67616d0000b2734321dde276366b630f853d7c
someone else's heart squeeze,https://open.spotify.com/track/1KcjWpoH4csZvBhnWauYxa,https://i.scdn.co/image/ab67616d0000b27343ae2fd11f668545104e026b
you can't walk in your sleep (if you can't sleep) thego-go's,https://open.spotify.com/track/1GVnAD8Iz45rux6EC657Yv,https://i.scdn.co/image/ab67616d0000b2738a25755534e84d8a604e6b38
the jezebel spirit brianeno,https://open.spotify.com/track/0PYxXJYdv1JOfW1PVkMqv8,https://i.scdn.co/image/ab67616d0000b2733f59ebf677c575904a9b489a
careless memories duranduran,https://open.spotify.com/track/2OpUc4YgzncQdvWJeqgdBJ,https://i.scdn.co/image/ab67616d0000b2734984aa86fe9a5f99d73b60a4
jump loverboy,https://open.spotify.com/track/1tsFeNfqajiySOXIjz5Mng,https://i.scdn.co/image/ab67616d0000b273d35576e167c8c41ba07db053
senses neworder,https://open.spotify.com/track/7gtRfBtNgat1RFIgMgjSkk,https://i.scdn.co/image/ab67616d0000b2733799b162f6b365f781b07515
i'm lucky joanarmatrading,https://open.spotify.com/track/6GZ4T33T2DNgf4AEB3nYez,https://i.scdn.co/image/ab67616d0000b273fd9909c2f3591d035ddb2d2c
dreams never end neworder,https://open.spotify.com/track/32TKQVwtSGCHIqmbmaNdFj,https://i.scdn.co/image/ab67616d0000b2733799b162f6b365f781b07515
fading fast thego-go's,https://open.spotify.com/track/1hda6LrbHOWFfOxIqdViKT,https://i.scdn.co/image/ab67616d0000b2738a25755534e84d8a604e6b38
white girl x,https://open.spotify.com/track/0TmZXYaeEptuqhznOcDI6H,https://i.scdn.co/image/ab67616d0000b27393a7a8f7fd72e982c3063cc3
epilogue electriclightorchestra,https://open.spotify.com/track/5PxOS8ymcY3AA9AboFumJ8,https://i.scdn.co/image/ab67616d0000b2735a2bad3ba10ed2a9c5322418
letting you go tompettyandtheheartbreakers,https://open.spotify.com/track/1ruNQCGE5wAh4ouGcLjEcI,https://i.scdn.co/image/ab67616d0000b27327bd7d234a31296df34b9a64
over the wall echo&thebunnymen,https://open.spotify.com/track/1hQ5YuTPXIho0kZGsFXpFC,https://i.scdn.co/image/ab67616d0000b273ae63a7a04998276f73d72f1a
seconds thehumanleague,https://open.spotify.com/track/0ZkWMpB7PsswU8cAnkETRL,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074
sin in my heart siouxsieandthebanshees,https://open.spotify.com/track/4Q7l3isvR51ksLmjHBv29D,https://i.scdn.co/image/ab67616d0000b2732cc7f91bdbd30dd7c408777a
spellbound siouxsieandthebanshees,https://open.spotify.com/track/5Ng6UbryNd3eds2zQk9MUf,https://i.scdn.co/image/ab67616d0000b2732cc7f91bdbd30dd7c408777a
fits ya good bryanadams,https://open.spotify.com/track/0RhetHE6aiDstopzE8rMFr,https://i.scdn.co/image/ab67616d0000b2737ab8d2cb2d5ef1dc4b44e291
chosen time neworder,https://open.spotify.com/track/3cNQLJG59xRFGT8cb8KwSi,https://i.scdn.co/image/ab67616d0000b2733799b162f6b365f781b07515
piss on the wall thej.geilsband,https://open.spotify.com/track/71jK23b6cWifrN7gQHcHBS,https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599
in my world themoodyblues,https://open.spotify.com/track/68Jm1C38sqCoERQHre0FKa,https://i.scdn.co/image/ab67616d0000b2738d7f1b3c67a9d6b689521730
i could be happy alteredimages,https://open.spotify.com/track/1f3032jeYdweWMBrCrLzU0,https://i.scdn.co/image/ab67616d0000b273bf7216d980f2263d8e3df495
big brown eyes thedb's,https://open.spotify.com/track/5dM6yw4IPmQbIW63CjTPwY,https://i.scdn.co/image/ab67616d0000b2739f48ab9cd54ed11b7dfa3727
the night owls littleriverband,https://open.spotify.com/track/1wayFI8Xz98U0rck9v47J7,https://i.scdn.co/image/ab67616d0000b27315dcdc3c1bcbb1e07aaf6bd6
gangs in the street loverboy,https://open.spotify.com/track/7fBriLorh3BZIXE1aDxTkh,https://i.scdn.co/image/ab67616d0000b273d35576e167c8c41ba07db053
outlaw missionofburma,https://open.spotify.com/track/5hR7F69mVeZWT7JpkCmWby,https://i.scdn.co/image/ab67616d0000b2730c4fedcc2d026884913b22e4
everybody loves you when you're dead thestranglers,https://open.spotify.com/track/2xWQjZXKIUjkTCnBLw23yL,https://i.scdn.co/image/ab67616d0000b273a713f9b06accedba5d963d61
cool world mondorock,https://open.spotify.com/track/70RKbdb0CVDUA9PjefUUIJ,https://i.scdn.co/image/ab67616d0000b2738496369f6f63a52462db5166
amnesia thetubes,https://open.spotify.com/track/3LDLYrCuKTCz4BUXohRCMw,https://i.scdn.co/image/ab67616d0000b273742e290089595b413bbea2f5
never known thedurutticolumn,https://open.spotify.com/track/29Qy7tFoC7O2nHWbpFBt9W,https://i.scdn.co/image/ab67616d0000b27315091665b49544448c7eda23
i'm coming over x,https://open.spotify.com/track/1GKZGPgflEBExdu8Echi3e,https://i.scdn.co/image/ab67616d0000b27393a7a8f7fd72e982c3063cc3
gossip suburbanlawns,https://open.spotify.com/track/1raKvx4taTgbw0TWQOI5cC,https://i.scdn.co/image/ab67616d0000b273cec00b27b9fb61d3bd7bd28e
youth softcell,https://open.spotify.com/track/0P0wsOSg1NXrkzJxY0zDXY,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45
this is not a photograph missionofburma,https://open.spotify.com/track/2HReLEDAdWfibGdig8ilMo,https://i.scdn.co/image/ab67616d0000b2730c4fedcc2d026884913b22e4
you'll never be a man elviscostello&theattractions,https://open.spotify.com/track/6eZAilFQzukKsa5BFEWTNC,https://i.scdn.co/image/ab67616d0000b27305a977933fee2576d17953ca
heart of mine bobdylan,https://open.spotify.com/track/2WRUOpSc8ooXGrS9GY4Z3I,https://i.scdn.co/image/ab67616d0000b273fad6a06dba0f637726d5022b
late bar duranduran,https://open.spotify.com/track/2EQDeSzeRavfI4FSH246AK,https://i.scdn.co/image/ab67616d0000b2734984aa86fe9a5f99d73b60a4
